id,claim_type,policy_category,city,city_region,estimated_amount_pkr,description_length,days_incident_to_submit,amount_to_premium_ratio,user_claims_7d,user_claims_30d,user_rejected_claims,status,high_risk
3568,auto,auto,faisalabad,punjab,21013,45,44,1.5563,4,8,0,approved,1
3569,damage,pet,mardan,kpk,45328,44,44,7.6918,2,3,0,submitted,1
3570,pet,auto,gujranwala,punjab,11981,58,40,0.5808,1,3,0,in_review,1
3571,accident,others,rawalpindi,punjab,104917,64,33,11.6239,0,1,2,rejected,1
3572,medical,others,islamabad,islamabad,12095,64,42,0.5637,0,4,0,rejected,0
3573,damage,others,karachi,sindh,15535,64,42,3.5902,4,9,1,in_review,0
3574,life,others,sialkot,punjab,73424,58,11,3.3296,1,5,0,approved,0
3575,pet_care,others,faisalabad,punjab,46675,58,7,12.1962,1,5,0,in_review,0
3576,life,life,peshawar,kpk,97064,61,35,9.7689,0,4,1,submitted,1
3577,accident,home,sukkur,sindh,53535,45,1,2.3903,1,4,0,rejected,1
3578,home,pet,sialkot,punjab,15163,64,44,0.6327,2,5,0,in_review,1
3579,other,home,lahore,punjab,17765,56,7,3.6218,1,4,1,in_review,0
3580,pet_care,others,abbottabad,kpk,19122,64,2,0.8001,0,2,0,approved,0
3581,life,auto,gujranwala,punjab,19547,64,39,0.8059,2,5,0,rejected,1
3582,pet,pet,hyderabad,sindh,33340,53,3,3.0409,0,1,0,approved,0
3583,theft,home,lahore,punjab,60221,58,17,2.4122,0,6,0,approved,0
3584,damage,home,abbottabad,kpk,98153,58,22,14.9966,0,6,1,rejected,1
3585,life,pet,sialkot,punjab,25939,64,8,1.5989,0,4,0,submitted,0
3586,home,home,mardan,kpk,63106,58,32,4.0806,0,5,0,submitted,1
3587,accident,home,lahore,punjab,26179,44,41,3.6064,0,1,0,submitted,1
3588,home,auto,peshawar,kpk,19812,45,18,1.9424,1,3,0,in_review,0
3589,auto,auto,quetta,balochistan,34630,45,21,4.3747,2,6,0,submitted,0
3590,medical,others,abbottabad,kpk,86077,64,39,5.398,0,2,0,approved,1
3591,medical,auto,gujranwala,punjab,57794,45,29,14.4197,0,0,1,submitted,0
3592,life,life,islamabad,islamabad,12117,64,34,1.5444,2,6,0,rejected,1
3593,pet_care,auto,abbottabad,kpk,42429,53,16,2.8063,3,5,1,submitted,1
3594,pet,others,peshawar,kpk,64289,45,25,7.6046,1,5,0,submitted,0
3595,home,others,abbottabad,kpk,39164,61,39,11.7716,1,2,1,submitted,1
3596,accident,home,islamabad,islamabad,5896,64,19,0.4902,0,5,3,in_review,0
3597,other,life,sukkur,sindh,30514,45,36,1.9099,1,4,0,rejected,0
3598,pet,auto,hyderabad,sindh,10325,53,44,1.2334,0,2,0,rejected,1
3599,pet_care,life,peshawar,kpk,19650,64,23,0.7864,3,4,0,in_review,1
3600,theft,home,quetta,balochistan,28712,45,21,2.0425,2,4,0,submitted,0
3601,life,home,rawalpindi,punjab,15814,56,2,1.9206,0,0,0,submitted,1
3602,life,pet,multan,punjab,23370,61,43,2.0823,0,5,3,submitted,1
3603,medical,auto,mardan,kpk,30640,56,25,2.2673,1,5,0,submitted,1
3604,damage,life,rawalpindi,punjab,16684,44,5,3.6262,1,6,0,in_review,0
3605,theft,pet,rawalpindi,punjab,17090,64,32,0.75,0,5,1,in_review,1
3606,damage,pet,lahore,punjab,72410,64,15,3.2532,0,3,0,rejected,1
3607,home,life,quetta,balochistan,11151,45,4,1.2028,4,8,0,in_review,1
3608,pet,others,rawalpindi,punjab,20425,44,12,1.2009,0,3,0,in_review,0
3609,medical,auto,sialkot,punjab,116030,64,32,8.5999,1,1,0,rejected,1
3610,medical,others,peshawar,kpk,8157,64,37,0.5138,0,2,1,submitted,1
3611,medical,auto,sukkur,sindh,5000,61,8,3.1095,1,1,0,in_review,1
3612,pet_care,pet,sialkot,punjab,10168,64,25,4.3103,1,5,0,approved,0
3613,home,others,karachi,sindh,35484,56,45,1.7013,0,1,0,approved,1
3614,accident,home,karachi,sindh,72374,61,2,7.7538,2,5,1,approved,0
3615,medical,pet,quetta,balochistan,27769,45,42,2.9432,2,7,0,approved,1
3616,damage,others,karachi,sindh,18746,61,10,3.7011,1,7,0,approved,0
3617,damage,life,sialkot,punjab,16983,56,38,1.5079,0,1,0,rejected,1
3618,accident,home,lahore,punjab,15297,56,38,3.2812,0,5,0,rejected,1
3619,other,pet,peshawar,kpk,55897,56,14,12.0442,1,4,0,submitted,0
3620,damage,others,gujranwala,punjab,38204,61,31,1.5711,0,6,0,submitted,1
3621,home,auto,karachi,sindh,9508,64,2,2.526,0,1,0,rejected,1
3622,medical,home,mardan,kpk,17324,61,10,1.3908,0,5,2,rejected,1
3623,other,auto,gujranwala,punjab,155061,58,36,12.8938,1,7,0,rejected,1
3624,medical,others,rawalpindi,punjab,24135,56,10,6.7079,0,1,2,rejected,1
3625,theft,auto,sukkur,sindh,19994,64,21,1.6438,0,3,0,in_review,0
3626,accident,home,gujranwala,punjab,13983,56,10,1.2367,1,2,0,in_review,0
3627,accident,others,abbottabad,kpk,46381,64,14,2.049,0,3,2,rejected,1
3628,life,life,faisalabad,punjab,56096,53,14,4.2995,1,4,0,in_review,0
3629,theft,others,lahore,punjab,48688,58,35,3.8482,0,2,0,rejected,1
3630,life,auto,multan,punjab,116586,64,0,15.6282,0,4,0,approved,0
3631,other,life,sukkur,sindh,26860,64,29,2.3846,0,4,0,rejected,1
3632,auto,life,lahore,punjab,51239,56,8,2.5986,0,6,2,approved,0
3633,home,auto,abbottabad,kpk,13089,44,42,0.548,2,2,1,approved,1
3634,home,life,mardan,kpk,17788,56,4,1.1898,0,3,0,approved,0
3635,other,life,lahore,punjab,42251,53,2,3.5934,0,6,0,in_review,0
3636,home,auto,mardan,kpk,12304,56,14,1.8623,4,9,0,rejected,1
3637,accident,auto,hyderabad,sindh,5000,44,45,1.3048,0,0,0,approved,1
3638,auto,others,multan,punjab,191632,53,23,8.3987,1,1,1,rejected,1
3639,home,auto,mardan,kpk,19471,58,28,1.3275,0,3,0,submitted,0
3640,damage,others,karachi,sindh,87407,64,29,3.9635,0,0,1,approved,0
3641,theft,auto,gujranwala,punjab,37682,44,25,3.425,3,3,0,submitted,1
3642,other,home,lahore,punjab,24231,64,3,2.2737,0,5,0,approved,0
3643,pet_care,others,rawalpindi,punjab,15697,61,1,6.2588,0,2,0,approved,1
3644,accident,life,abbottabad,kpk,38044,61,2,4.5941,0,6,0,in_review,0
3645,pet_care,home,gujranwala,punjab,26556,58,8,1.4264,0,5,0,in_review,0
3646,pet,pet,faisalabad,punjab,5832,44,6,1.1827,0,2,0,in_review,0
3647,auto,home,abbottabad,kpk,10385,56,31,0.6777,3,5,0,approved,1
3648,life,home,rawalpindi,punjab,80353,64,19,12.8134,2,7,0,approved,0
3649,auto,home,mardan,kpk,27689,53,20,1.2892,2,5,0,approved,0
3650,other,others,peshawar,kpk,42423,44,45,4.5695,1,1,1,approved,1
3651,other,pet,mardan,kpk,182508,56,41,35.6183,0,3,1,in_review,1
3652,home,others,islamabad,islamabad,93817,53,16,9.4602,0,2,1,rejected,1
3653,pet_care,auto,hyderabad,sindh,43181,61,40,4.566,2,4,0,approved,0
3654,theft,auto,peshawar,kpk,117835,56,29,5.2397,2,3,0,submitted,0
3655,life,others,sukkur,sindh,57690,45,32,6.3029,0,0,0,rejected,1
3656,accident,others,peshawar,kpk,45437,53,44,5.1574,0,6,0,in_review,1
3657,damage,home,sukkur,sindh,129594,45,24,17.4962,2,5,0,approved,0
3658,damage,others,quetta,balochistan,111729,61,24,9.1867,0,5,0,submitted,0
3659,auto,home,faisalabad,punjab,49374,58,42,22.9433,0,3,0,submitted,0
3660,pet,pet,multan,punjab,12801,64,41,1.5469,0,3,1,submitted,1
3661,home,life,lahore,punjab,68851,64,21,3.674,1,1,0,approved,0
3662,other,auto,sialkot,punjab,74860,64,32,24.3764,0,2,2,in_review,1
3663,theft,others,peshawar,kpk,19280,64,25,1.7633,0,5,0,approved,0
3664,theft,others,faisalabad,punjab,37363,53,19,1.6864,0,4,0,approved,0
3665,theft,pet,hyderabad,sindh,331337,45,5,31.129,1,4,0,in_review,1
3666,accident,life,multan,punjab,5302,64,6,0.2999,2,4,0,rejected,1
3667,other,life,lahore,punjab,50779,64,25,2.0338,2,6,0,submitted,0
3668,pet,pet,hyderabad,sindh,111127,53,23,8.3567,1,3,2,in_review,0
3669,life,life,multan,punjab,137451,45,33,6.5112,0,3,0,approved,1
3670,pet,home,islamabad,islamabad,16478,64,9,10.5022,0,6,0,approved,0
3671,auto,home,peshawar,kpk,55149,58,22,2.302,1,5,1,in_review,0
3672,auto,pet,faisalabad,punjab,21955,64,38,1.1015,0,6,0,submitted,1
3673,auto,auto,rawalpindi,punjab,13936,56,28,0.5784,0,0,0,approved,0
3674,auto,home,mardan,kpk,38230,64,26,5.1662,1,5,0,approved,0
3675,other,life,karachi,sindh,36989,53,16,1.924,2,7,0,in_review,0
3676,other,home,sukkur,sindh,12218,58,35,4.2175,0,6,0,in_review,1
3677,medical,pet,multan,punjab,118469,64,39,8.5371,0,3,0,submitted,1
3678,life,pet,quetta,balochistan,48519,64,36,5.6549,0,2,2,rejected,1
3679,pet,life,rawalpindi,punjab,11540,45,42,1.4177,0,6,3,rejected,1
3680,auto,pet,karachi,sindh,31121,61,24,18.8841,2,6,2,submitted,0
3681,damage,life,rawalpindi,punjab,84044,53,8,6.1761,1,3,0,approved,0
3682,pet_care,life,abbottabad,kpk,43954,53,33,3.5068,1,4,3,submitted,1
3683,accident,others,faisalabad,punjab,18443,56,2,1.856,1,4,1,rejected,1
3684,pet,auto,islamabad,islamabad,18390,61,31,4.5815,3,3,0,rejected,1
3685,medical,life,quetta,balochistan,6740,44,9,0.5643,0,6,0,rejected,1
3686,life,others,sukkur,sindh,20048,44,45,3.9778,0,2,0,in_review,1
3687,damage,home,islamabad,islamabad,84274,64,3,10.4649,0,3,0,in_review,0
3688,accident,life,multan,punjab,27855,61,40,2.3325,1,6,0,submitted,1
3689,auto,home,gujranwala,punjab,144334,64,5,19.4442,1,1,1,rejected,1
3690,home,pet,karachi,sindh,14356,56,44,0.5806,3,5,0,submitted,1
3691,home,home,hyderabad,sindh,14069,58,23,0.749,0,0,1,approved,0
3692,auto,home,faisalabad,punjab,111210,61,38,6.3041,0,5,0,rejected,1
3693,pet,auto,islamabad,islamabad,18829,56,27,0.7952,0,1,0,submitted,0
3694,auto,life,gujranwala,punjab,16245,45,30,10.8012,0,0,2,submitted,0
3695,accident,auto,sukkur,sindh,76716,61,22,3.377,3,4,0,submitted,1
3696,auto,auto,hyderabad,sindh,67040,64,16,4.9229,0,2,0,rejected,1
3697,home,others,sialkot,punjab,11120,56,40,0.9049,0,0,1,in_review,1
3698,home,life,gujranwala,punjab,87494,53,45,4.9387,1,7,1,approved,0
3699,pet,pet,karachi,sindh,72450,64,28,3.0,0,1,0,in_review,0
3700,damage,others,hyderabad,sindh,83997,53,44,23.6146,0,5,1,rejected,0
3701,other,others,mardan,kpk,30195,64,35,1.3015,0,6,1,in_review,0
3702,other,life,islamabad,islamabad,65187,61,27,3.4217,1,6,0,approved,0
3703,life,pet,multan,punjab,14461,45,29,1.4677,0,3,0,rejected,1
3704,pet,home,sialkot,punjab,5000,61,13,0.3373,3,9,0,submitted,1
3705,pet_care,home,mardan,kpk,71845,61,25,3.1981,0,6,1,submitted,0
3706,auto,others,mardan,kpk,39457,58,27,2.0364,2,5,0,approved,0
3707,damage,life,hyderabad,sindh,11598,61,41,0.5753,0,5,0,submitted,1
3708,theft,life,sukkur,sindh,44465,64,9,1.9076,0,2,0,rejected,1
3709,damage,others,sukkur,sindh,47207,53,4,14.2749,1,2,0,in_review,0
3710,pet_care,pet,islamabad,islamabad,108592,56,20,23.3984,2,2,0,in_review,0
3711,theft,others,lahore,punjab,87717,61,30,5.3893,4,8,0,approved,1
3712,auto,life,sialkot,punjab,40233,56,18,4.2404,0,0,1,in_review,0
3713,damage,home,lahore,punjab,63405,45,38,13.2536,0,4,0,in_review,1
3714,life,pet,lahore,punjab,9452,56,42,1.0367,0,1,0,approved,1
3715,medical,life,gujranwala,punjab,5000,61,12,0.3662,2,6,0,rejected,1
3716,auto,auto,karachi,sindh,78914,44,42,3.5496,1,5,0,approved,0
3717,auto,auto,quetta,balochistan,91735,64,40,15.7242,0,5,1,in_review,1
3718,other,life,rawalpindi,punjab,44232,45,4,2.0398,1,2,0,in_review,0
3719,home,home,karachi,sindh,63022,64,10,2.9688,1,6,0,submitted,0
3720,theft,home,rawalpindi,punjab,21647,53,37,10.2787,1,7,3,approved,1
3721,accident,life,peshawar,kpk,137715,45,27,10.636,0,6,0,submitted,0
3722,medical,home,gujranwala,punjab,91870,64,26,36.6162,0,5,1,approved,0
3723,pet_care,auto,multan,punjab,23125,45,6,1.5274,2,4,0,in_review,0
3724,other,auto,peshawar,kpk,77572,61,6,18.5269,2,6,1,approved,0
3725,theft,auto,karachi,sindh,14187,64,8,1.2788,2,8,0,in_review,0
3726,medical,pet,lahore,punjab,132954,64,33,6.5891,0,0,0,rejected,1
3727,auto,home,peshawar,kpk,15990,53,23,1.1328,1,5,0,rejected,0
3728,other,pet,lahore,punjab,26957,64,40,5.069,0,1,1,in_review,1
3729,damage,life,abbottabad,kpk,60499,64,41,3.0449,2,4,3,submitted,0
3730,auto,life,sukkur,sindh,24181,61,6,0.9882,1,2,0,in_review,1
3731,home,pet,quetta,balochistan,97235,53,5,4.1329,0,4,0,approved,0
3732,other,home,mardan,kpk,81581,64,28,5.6302,1,6,3,rejected,0
3733,pet,life,abbottabad,kpk,86772,64,45,4.8142,0,1,0,rejected,1
3734,accident,others,abbottabad,kpk,1495846,64,20,64.6517,0,6,0,approved,0
3735,accident,auto,hyderabad,sindh,22147,64,3,1.3067,3,9,0,in_review,1
3736,medical,home,hyderabad,sindh,66258,53,4,6.7908,0,0,1,in_review,0
3737,theft,life,lahore,punjab,51516,64,2,4.3052,0,2,0,in_review,0
3738,theft,auto,abbottabad,kpk,60927,64,6,7.8102,2,6,0,in_review,0
3739,home,auto,mardan,kpk,27947,61,23,1.3802,0,2,0,rejected,1
3740,other,others,hyderabad,sindh,60555,64,7,17.2718,0,2,0,submitted,0
3741,theft,life,sukkur,sindh,5000,61,2,0.5451,1,7,0,submitted,0
3742,damage,home,karachi,sindh,49122,64,40,3.2683,0,0,0,rejected,1
3743,accident,home,karachi,sindh,44310,61,23,2.7017,1,2,0,rejected,1
3744,pet_care,home,gujranwala,punjab,22241,56,10,2.3681,2,2,1,in_review,0
3745,accident,life,multan,punjab,245992,64,36,13.4488,0,4,0,in_review,1
3746,theft,pet,sukkur,sindh,28645,58,28,3.1537,0,0,1,submitted,0
3747,pet_care,home,lahore,punjab,168091,58,22,12.2587,2,6,0,approved,0
3748,home,home,sukkur,sindh,60431,56,23,5.1549,1,3,0,in_review,0
3749,theft,pet,multan,punjab,39853,58,33,6.9905,3,8,0,approved,1
3750,accident,auto,peshawar,kpk,54701,61,11,13.7027,0,0,0,rejected,1
3751,damage,home,gujranwala,punjab,22063,53,7,1.0036,0,2,2,submitted,0
3752,home,auto,lahore,punjab,72560,45,0,8.3739,0,0,0,in_review,0
3753,damage,home,gujranwala,punjab,32740,64,43,3.3973,3,5,0,rejected,1
3754,life,pet,lahore,punjab,20702,58,39,0.8944,1,6,3,submitted,1
3755,home,pet,abbottabad,kpk,23191,45,4,1.1103,0,0,1,submitted,0
3756,other,others,karachi,sindh,14362,53,25,0.8811,0,3,0,approved,0
3757,theft,others,islamabad,islamabad,36262,56,22,3.3694,0,0,0,submitted,0
3758,accident,life,rawalpindi,punjab,110958,53,36,19.422,0,5,2,rejected,1
3759,theft,life,multan,punjab,123237,58,25,14.5791,0,2,2,submitted,0
3760,accident,pet,faisalabad,punjab,50934,64,45,9.8518,2,8,0,in_review,1
3761,life,auto,multan,punjab,6807,61,33,0.3304,0,3,0,rejected,1
3762,damage,life,sialkot,punjab,682628,61,45,37.5194,1,7,0,approved,1
3763,life,others,hyderabad,sindh,116986,64,1,9.104,1,4,0,approved,0
3764,life,others,gujranwala,punjab,26537,58,9,1.1947,2,8,0,in_review,0
3765,pet_care,auto,hyderabad,sindh,84690,64,27,3.9567,0,4,1,submitted,0
3766,pet,others,faisalabad,punjab,35305,44,14,2.379,2,5,0,submitted,0
3767,pet,life,sialkot,punjab,53662,45,40,2.1951,1,7,1,approved,1
3768,life,life,islamabad,islamabad,17252,44,21,1.5922,1,7,0,in_review,0
3769,other,pet,abbottabad,kpk,86388,58,3,34.8479,2,7,0,in_review,0
3770,home,life,multan,punjab,5000,45,16,2.1026,0,1,3,rejected,1
3771,damage,others,abbottabad,kpk,24372,44,8,1.2397,0,2,0,rejected,1
3772,theft,pet,hyderabad,sindh,50133,56,20,4.5742,3,6,0,rejected,1
3773,pet_care,auto,hyderabad,sindh,5000,64,9,0.4316,0,0,0,approved,0
3774,other,pet,lahore,punjab,16458,64,45,0.9978,3,8,0,in_review,1
3775,auto,home,peshawar,kpk,32936,64,10,2.1995,0,4,0,rejected,1
3776,other,life,karachi,sindh,20463,64,23,0.935,0,2,0,submitted,0
3777,theft,life,sukkur,sindh,11478,53,8,0.6193,0,4,2,approved,0
3778,accident,home,quetta,balochistan,12086,58,24,0.51,0,0,0,submitted,0
3779,damage,home,islamabad,islamabad,34216,58,24,2.5572,1,2,2,submitted,1
3780,pet,pet,sialkot,punjab,14946,44,13,1.6283,2,3,0,approved,0
3781,medical,home,quetta,balochistan,10003,56,10,0.4178,0,3,0,in_review,0
3782,other,auto,mardan,kpk,35271,61,34,2.4135,0,3,1,submitted,1
3783,pet,pet,multan,punjab,84018,45,7,4.6752,0,1,0,in_review,0
3784,other,auto,multan,punjab,18841,64,31,0.9993,0,2,1,approved,1
3785,medical,auto,gujranwala,punjab,44298,44,35,4.1669,0,2,1,rejected,1
3786,auto,life,sialkot,punjab,21002,53,15,0.9471,1,5,0,rejected,1
3787,pet_care,pet,faisalabad,punjab,71694,44,2,5.0732,0,3,0,rejected,1
3788,auto,life,gujranwala,punjab,62394,58,31,5.6084,2,3,0,submitted,1
3789,accident,life,lahore,punjab,10455,53,10,1.2694,3,9,0,in_review,1
3790,pet_care,life,quetta,balochistan,94295,45,5,6.4959,1,1,2,in_review,0
3791,medical,auto,islamabad,islamabad,61067,45,4,8.0362,0,3,0,approved,0
3792,other,auto,abbottabad,kpk,7191,56,8,0.439,0,6,0,in_review,0
3793,pet_care,home,sukkur,sindh,5511,45,24,0.3441,0,2,0,rejected,1
3794,pet_care,life,islamabad,islamabad,130860,61,15,7.0487,0,3,0,rejected,1
3795,pet_care,home,sukkur,sindh,224905,53,30,27.8107,0,5,0,rejected,1
3796,auto,others,karachi,sindh,45634,58,1,3.2514,1,4,0,approved,1
3797,damage,auto,hyderabad,sindh,17070,58,17,1.2694,2,6,0,approved,0
3798,medical,pet,quetta,balochistan,11586,58,13,2.6634,0,6,0,rejected,1
3799,damage,pet,mardan,kpk,36573,64,36,1.4899,0,3,1,rejected,1
3800,medical,pet,mardan,kpk,117531,44,9,5.7863,0,3,0,approved,0
3801,other,life,peshawar,kpk,31586,64,32,1.7587,1,5,1,approved,1
3802,pet,home,gujranwala,punjab,46674,58,11,21.8511,0,2,1,in_review,0
3803,damage,pet,sialkot,punjab,19737,56,14,0.9295,1,6,1,rejected,1
3804,damage,home,quetta,balochistan,10441,53,25,0.8823,1,2,0,submitted,0
3805,theft,home,mardan,kpk,15085,61,4,0.6476,0,3,0,in_review,0
3806,home,home,multan,punjab,45165,64,0,5.6245,2,4,1,submitted,0
3807,pet_care,pet,faisalabad,punjab,54988,45,45,2.3116,0,3,0,in_review,1
3808,auto,auto,karachi,sindh,301572,45,21,14.7001,3,6,2,submitted,1
3809,home,life,peshawar,kpk,182718,61,38,8.3923,4,7,0,submitted,0
3810,damage,auto,multan,punjab,21995,64,45,1.5831,1,7,0,submitted,1
3811,pet_care,auto,abbottabad,kpk,102776,61,6,10.5357,0,1,0,submitted,0
3812,pet_care,life,rawalpindi,punjab,49980,45,41,6.7232,2,8,0,submitted,1
3813,pet,home,abbottabad,kpk,149640,58,16,6.2708,0,3,0,approved,0
3814,other,life,sukkur,sindh,61372,53,32,6.6377,0,3,0,in_review,1
3815,home,home,multan,punjab,86233,44,43,7.238,4,4,0,approved,1
3816,theft,pet,multan,punjab,62487,45,40,7.9007,1,7,0,rejected,1
3817,pet,auto,sialkot,punjab,243951,56,44,21.3655,0,4,0,in_review,1
3818,pet,home,rawalpindi,punjab,100594,61,7,5.5018,1,6,3,approved,0
3819,damage,life,gujranwala,punjab,43546,64,19,2.0678,0,3,0,rejected,1
3820,pet,pet,faisalabad,punjab,23618,45,24,2.6814,0,3,1,in_review,0
3821,medical,pet,abbottabad,kpk,33725,53,44,15.686,0,0,0,in_review,1
3822,auto,others,quetta,balochistan,14462,44,33,1.0493,2,7,0,submitted,1
3823,other,pet,hyderabad,sindh,77015,61,35,12.5965,0,1,0,approved,1
3824,life,others,abbottabad,kpk,14366,61,35,0.8803,1,4,3,approved,1
3825,theft,others,islamabad,islamabad,50286,58,7,8.095,4,6,1,in_review,1
3826,theft,pet,faisalabad,punjab,72671,64,17,6.5088,0,6,0,submitted,0
3827,pet_care,life,hyderabad,sindh,138320,44,37,9.0988,0,1,0,approved,1
3828,auto,auto,karachi,sindh,57331,64,21,2.4199,0,6,0,rejected,1
3829,medical,auto,peshawar,kpk,43232,45,23,1.9827,2,5,2,submitted,0
3830,pet,life,sukkur,sindh,90938,56,9,6.3424,0,5,0,in_review,0
3831,auto,auto,karachi,sindh,13450,58,4,0.9101,2,8,0,rejected,1
3832,home,others,quetta,balochistan,27082,64,17,2.183,2,5,0,in_review,0
3833,damage,others,gujranwala,punjab,19622,58,3,1.0256,1,5,0,in_review,0
3834,other,auto,mardan,kpk,24412,45,19,1.1253,0,0,0,in_review,0
3835,accident,others,karachi,sindh,67522,64,9,4.0534,0,0,0,in_review,0
3836,life,pet,quetta,balochistan,19601,61,29,9.1337,0,6,1,rejected,0
3837,life,pet,peshawar,kpk,35623,64,41,1.6638,1,4,1,in_review,1
3838,theft,others,islamabad,islamabad,66194,45,26,6.1456,0,0,0,approved,0
3839,pet,auto,peshawar,kpk,9407,45,20,1.4551,1,2,0,approved,0
3840,home,home,faisalabad,punjab,24162,58,43,5.2882,0,4,0,in_review,1
3841,home,auto,multan,punjab,37059,44,1,2.1446,1,4,0,in_review,0
3842,pet,life,gujranwala,punjab,69749,53,13,11.6852,1,7,0,in_review,0
3843,auto,life,faisalabad,punjab,82109,53,18,4.0646,1,5,0,approved,0
3844,theft,pet,quetta,balochistan,19217,44,16,6.1871,2,2,0,rejected,1
3845,pet_care,home,hyderabad,sindh,29356,53,12,1.2296,0,5,0,approved,0
3846,life,home,sukkur,sindh,64178,56,34,9.9101,0,3,0,submitted,1
3847,other,auto,multan,punjab,38929,45,40,10.5327,1,6,1,approved,1
3848,accident,auto,islamabad,islamabad,156156,58,25,16.9403,2,8,0,in_review,0
3849,home,auto,quetta,balochistan,30860,45,4,2.3342,1,6,0,in_review,0
3850,life,auto,sukkur,sindh,52644,56,1,3.6809,0,5,0,rejected,0
3851,theft,pet,abbottabad,kpk,46966,64,0,3.6678,1,1,0,in_review,0
3852,damage,others,karachi,sindh,19837,45,36,0.9152,0,6,1,rejected,1
3853,pet,auto,hyderabad,sindh,105612,44,13,7.4998,0,0,1,in_review,0
3854,auto,others,peshawar,kpk,54864,64,35,2.6979,0,5,0,rejected,0
3855,accident,home,abbottabad,kpk,77440,44,19,3.1717,1,5,1,submitted,0
3856,accident,pet,gujranwala,punjab,13048,58,44,3.8776,0,1,0,rejected,1
3857,life,pet,sialkot,punjab,44364,53,16,2.0479,1,1,3,rejected,1
3858,pet_care,home,mardan,kpk,16096,45,32,5.0128,0,1,2,submitted,1
3859,home,pet,sialkot,punjab,29804,64,41,2.2572,0,4,0,rejected,1
3860,accident,auto,rawalpindi,punjab,13373,56,27,1.0339,0,1,0,submitted,0
3861,medical,auto,gujranwala,punjab,55310,56,35,4.115,1,3,3,in_review,1
3862,theft,others,rawalpindi,punjab,98395,64,38,4.665,1,6,0,in_review,0
3863,pet_care,pet,sialkot,punjab,73424,58,12,8.8282,1,6,3,rejected,1
3864,auto,life,quetta,balochistan,24473,58,19,1.3486,0,4,0,in_review,0
3865,life,home,sialkot,punjab,71498,61,3,13.3566,0,5,1,submitted,0
3866,home,home,faisalabad,punjab,150072,61,21,10.9088,0,0,0,rejected,1
3867,auto,others,hyderabad,sindh,8499,64,34,0.3912,1,3,0,submitted,1
3868,auto,auto,sukkur,sindh,36578,45,18,1.4886,0,6,0,approved,0
3869,damage,home,abbottabad,kpk,16418,56,7,0.7588,1,7,0,approved,0
3870,pet_care,life,mardan,kpk,11938,64,15,0.8512,3,3,2,in_review,1
3871,pet_care,others,islamabad,islamabad,48687,56,6,2.8736,1,3,0,rejected,1
3872,pet,life,multan,punjab,36352,45,36,1.6367,0,2,0,in_review,1
3873,other,life,rawalpindi,punjab,42065,64,43,7.1624,0,0,0,approved,0
3874,theft,pet,abbottabad,kpk,74838,45,4,6.5688,0,4,0,rejected,1
3875,accident,others,sukkur,sindh,12011,45,40,0.5588,1,4,2,in_review,0
3876,home,others,hyderabad,sindh,62259,44,43,4.6029,0,5,0,approved,0
3877,pet_care,auto,lahore,punjab,37031,56,5,1.5659,0,3,0,approved,0
3878,pet,pet,rawalpindi,punjab,14785,45,19,1.2189,0,0,0,rejected,1
3879,life,pet,lahore,punjab,121190,64,24,7.5696,4,9,0,submitted,1
3880,theft,auto,quetta,balochistan,65489,44,34,4.8651,1,5,0,in_review,1
3881,home,others,islamabad,islamabad,38949,64,29,2.8973,1,5,0,rejected,1
3882,auto,others,islamabad,islamabad,13880,44,36,0.6033,1,4,2,rejected,1
3883,theft,home,lahore,punjab,60230,56,4,8.53,0,4,1,in_review,0
3884,other,pet,peshawar,kpk,11286,44,13,2.216,1,2,0,submitted,0
3885,life,life,peshawar,kpk,54808,45,44,2.9992,0,4,1,submitted,1
3886,theft,others,sukkur,sindh,65765,45,45,14.9398,0,1,0,submitted,1
