id,claim_type,policy_category,city,city_region,estimated_amount_pkr,description_length,days_incident_to_submit,amount_to_premium_ratio,user_claims_7d,user_claims_30d,user_rejected_claims,status,high_risk
7577,pet,pet,sialkot,punjab,9834,44,6,0.629,3,5,2,rejected,1
7578,life,life,quetta,balochistan,48866,58,9,1.9958,1,4,0,approved,0
7579,accident,auto,lahore,punjab,16083,44,25,9.1433,0,5,3,in_review,1
7580,pet,pet,faisalabad,punjab,7572,64,25,0.9892,0,0,0,submitted,0
7581,accident,auto,gujranwala,punjab,17281,44,5,1.848,0,6,0,rejected,1
7582,life,life,rawalpindi,punjab,19088,64,12,1.691,1,3,0,approved,0
7583,theft,home,mardan,kpk,5000,58,7,0.4243,2,7,0,approved,0
7584,accident,auto,rawalpindi,punjab,118921,53,14,11.2073,0,3,0,approved,0
7585,pet_care,pet,sukkur,sindh,18252,44,15,8.5811,2,2,3,rejected,1
7586,pet,pet,mardan,kpk,17717,64,15,0.9881,0,3,0,approved,0
7587,life,life,peshawar,kpk,91644,58,6,22.0616,0,6,0,approved,0
7588,medical,auto,sialkot,punjab,134818,56,13,65.9902,1,5,0,approved,0
7589,life,life,multan,punjab,105219,64,0,11.483,0,2,0,approved,0
7590,other,others,gujranwala,punjab,19785,64,17,3.4053,0,0,0,approved,0
7591,life,life,gujranwala,punjab,149242,64,17,12.1424,1,3,1,approved,0
7592,other,pet,lahore,punjab,13741,64,30,3.1867,1,7,1,approved,0
7593,auto,auto,mardan,kpk,10628,45,9,0.6548,0,6,0,approved,0
7594,medical,auto,rawalpindi,punjab,10024,58,1,1.1111,2,2,1,approved,0
7595,damage,home,multan,punjab,5000,44,14,0.619,3,4,3,in_review,1
7596,damage,home,peshawar,kpk,67603,61,0,3.6128,0,4,0,approved,0
7597,damage,auto,rawalpindi,punjab,21936,61,9,2.9279,0,4,0,in_review,0
7598,damage,auto,hyderabad,sindh,93690,58,16,7.3696,0,1,0,approved,0
7599,medical,auto,hyderabad,sindh,51079,44,16,2.4069,1,3,1,approved,0
7600,home,home,sukkur,sindh,71514,64,4,3.2027,0,5,0,approved,0
7601,damage,home,lahore,punjab,87922,45,18,5.1576,1,5,0,approved,0
7602,accident,auto,abbottabad,kpk,47667,53,11,5.3922,0,2,0,approved,0
7603,damage,auto,sukkur,sindh,28211,53,10,3.9484,0,6,1,approved,0
7604,pet,pet,hyderabad,sindh,43012,61,30,10.9809,1,2,0,approved,0
7605,auto,auto,multan,punjab,27937,44,7,5.4394,0,2,0,submitted,0
7606,accident,auto,islamabad,islamabad,26701,44,6,1.5088,0,3,0,submitted,0
7607,other,life,quetta,balochistan,16765,64,18,1.4049,0,3,0,approved,0
7608,accident,life,karachi,sindh,19345,53,22,2.0806,0,1,0,approved,0
7609,other,pet,sukkur,sindh,5046,64,10,0.3741,3,9,3,rejected,1
7610,life,life,quetta,balochistan,60402,64,12,5.6614,1,4,1,in_review,0
7611,damage,auto,mardan,kpk,38791,56,30,3.8586,0,4,0,submitted,0
7612,accident,life,karachi,sindh,59501,44,1,3.0726,1,5,0,in_review,0
7613,pet_care,pet,islamabad,islamabad,11436,58,15,1.1149,0,3,0,approved,0
7614,pet,pet,faisalabad,punjab,6656,58,21,0.2782,0,3,0,rejected,1
7615,other,auto,peshawar,kpk,8338,53,23,0.6273,0,1,0,approved,0
7616,life,life,lahore,punjab,9420,53,15,0.5961,1,2,1,approved,0
7617,other,home,gujranwala,punjab,81077,64,9,15.9349,0,5,0,approved,0
7618,other,pet,hyderabad,sindh,14761,45,27,0.9216,2,7,0,approved,0
7619,accident,auto,karachi,sindh,44219,64,4,3.9215,0,1,0,submitted,0
7620,other,life,karachi,sindh,15731,64,11,1.4349,0,0,0,approved,0
7621,auto,auto,islamabad,islamabad,12615,44,23,0.9175,4,4,3,in_review,1
7622,damage,auto,gujranwala,punjab,32757,44,4,2.8366,0,1,0,approved,0
7623,auto,auto,sukkur,sindh,26641,44,25,1.1477,1,6,1,approved,0
7624,theft,home,islamabad,islamabad,51197,53,13,8.0957,0,1,3,in_review,1
7625,other,others,rawalpindi,punjab,28341,64,7,1.256,1,3,0,approved,0
7626,auto,auto,lahore,punjab,24381,61,11,1.3506,1,3,0,approved,0
7627,other,pet,mardan,kpk,13905,45,25,1.2925,2,8,0,approved,0
7628,damage,home,sukkur,sindh,6262,58,13,0.6641,1,2,1,approved,0
7629,pet,pet,sukkur,sindh,34641,61,9,1.555,0,5,0,approved,0
7630,damage,home,karachi,sindh,91367,58,30,9.2187,0,1,0,in_review,0
7631,other,others,karachi,sindh,27775,44,18,4.9325,0,1,0,approved,0
7632,theft,auto,rawalpindi,punjab,43442,45,15,5.2346,0,4,0,approved,0
7633,accident,life,mardan,kpk,49967,58,4,4.6602,1,5,0,submitted,1
7634,pet,pet,mardan,kpk,5095,64,7,0.2459,0,0,0,submitted,0
7635,damage,auto,sialkot,punjab,20756,56,15,1.9552,0,4,0,approved,0
7636,home,home,peshawar,kpk,62308,64,0,3.972,1,7,0,approved,0
7637,life,life,abbottabad,kpk,127258,45,18,11.1405,0,1,0,rejected,1
7638,damage,auto,peshawar,kpk,57318,53,20,11.5934,3,7,2,rejected,1
7639,theft,auto,faisalabad,punjab,29960,44,28,1.301,1,3,1,approved,0
7640,accident,life,faisalabad,punjab,13033,56,28,1.0873,2,8,1,in_review,0
7641,auto,auto,sialkot,punjab,31210,45,26,1.9255,3,4,0,rejected,1
7642,pet,pet,faisalabad,punjab,7918,64,18,0.7645,0,2,0,rejected,1
7643,life,life,quetta,balochistan,67159,44,20,12.3818,2,2,2,rejected,1
7644,home,home,rawalpindi,punjab,79971,45,23,13.3152,0,6,0,approved,0
7645,pet_care,pet,mardan,kpk,21801,56,0,2.8833,0,1,0,rejected,1
7646,pet,pet,mardan,kpk,25076,64,21,2.5043,0,3,1,in_review,0
7647,life,life,gujranwala,punjab,89028,45,2,11.6073,1,6,2,rejected,1
7648,medical,auto,karachi,sindh,13727,64,29,1.0068,0,2,0,approved,0
7649,auto,auto,faisalabad,punjab,45073,64,23,2.3052,0,4,0,approved,0
7650,home,home,sukkur,sindh,11268,64,20,2.488,0,2,2,rejected,1
7651,auto,auto,multan,punjab,44857,64,5,15.0628,0,3,0,approved,0
7652,other,others,hyderabad,sindh,87873,61,23,7.4601,0,3,0,approved,0
7653,home,home,lahore,punjab,132220,64,24,12.8344,0,3,1,approved,0
7654,auto,auto,rawalpindi,punjab,15759,58,20,1.0221,0,5,0,submitted,0
7655,other,others,sialkot,punjab,56130,58,12,2.5504,1,7,0,submitted,0
7656,auto,auto,peshawar,kpk,153159,58,24,10.6494,0,5,1,approved,0
7657,pet,pet,mardan,kpk,9190,45,22,1.3086,3,4,2,rejected,1
7658,life,life,peshawar,kpk,423005,64,32,41.4833,0,1,1,rejected,1
7659,other,home,karachi,sindh,17332,61,3,2.7986,0,0,3,rejected,1
7660,theft,home,abbottabad,kpk,10519,61,4,0.6265,0,5,1,in_review,0
7661,pet_care,pet,hyderabad,sindh,14126,64,29,0.6864,1,2,3,in_review,1
7662,auto,auto,peshawar,kpk,10653,58,0,1.5044,0,0,0,submitted,0
7663,pet,pet,faisalabad,punjab,9374,64,22,1.391,2,8,1,approved,0
7664,life,life,multan,punjab,236190,58,23,20.3665,2,7,1,submitted,0
7665,other,life,sialkot,punjab,15712,64,23,2.5606,0,6,0,approved,0
7666,other,home,gujranwala,punjab,46353,58,8,6.9693,3,7,3,rejected,1
7667,pet_care,pet,quetta,balochistan,14308,45,5,0.8882,1,3,1,in_review,1
7668,pet_care,pet,sukkur,sindh,9294,64,16,1.54,2,4,0,submitted,0
7669,pet,pet,gujranwala,punjab,11132,61,0,0.5715,1,6,1,submitted,0
7670,theft,auto,karachi,sindh,45468,61,5,3.5271,2,6,2,rejected,1
7671,life,life,sukkur,sindh,10825,56,3,2.496,0,3,0,approved,0
7672,theft,auto,karachi,sindh,6519,58,21,0.2744,1,3,3,in_review,1
7673,pet_care,pet,multan,punjab,5000,44,16,1.06,0,6,0,in_review,0
7674,pet,pet,sukkur,sindh,10504,45,17,0.659,0,6,0,submitted,0
7675,home,home,faisalabad,punjab,28723,56,16,11.185,1,7,0,submitted,0
7676,auto,auto,gujranwala,punjab,90625,58,25,4.1842,2,3,0,approved,0
7677,auto,auto,multan,punjab,8136,45,6,4.3625,1,3,0,approved,0
7678,home,home,islamabad,islamabad,32274,53,0,3.7889,0,6,0,approved,0
7679,life,life,faisalabad,punjab,35221,53,10,3.4962,0,0,1,approved,0
7680,auto,auto,hyderabad,sindh,15331,64,11,1.6395,0,6,0,approved,0
7681,life,life,karachi,sindh,119700,53,14,10.4908,0,0,0,submitted,0
7682,theft,home,islamabad,islamabad,7217,58,3,0.4629,2,5,2,in_review,1
7683,pet_care,pet,mardan,kpk,5000,61,26,0.6128,2,2,0,approved,0
7684,home,home,faisalabad,punjab,46812,58,26,3.9877,1,1,0,approved,0
7685,home,home,hyderabad,sindh,62196,58,29,3.7699,1,3,0,submitted,0
7686,theft,home,mardan,kpk,28185,58,8,4.1038,0,5,0,in_review,0
7687,pet_care,pet,islamabad,islamabad,5114,64,19,0.2824,1,6,1,approved,0
7688,auto,auto,lahore,punjab,22167,44,26,1.6515,0,4,0,approved,0
7689,theft,home,hyderabad,sindh,50153,45,17,2.7525,2,3,1,submitted,0
7690,life,life,sialkot,punjab,42249,64,1,2.7479,0,0,0,approved,0
7691,accident,auto,multan,punjab,41576,56,26,4.3462,0,4,0,submitted,0
7692,medical,auto,sukkur,sindh,90935,45,16,6.7414,1,7,0,submitted,0
7693,auto,auto,gujranwala,punjab,24007,44,18,1.1947,1,4,1,submitted,0
7694,accident,auto,hyderabad,sindh,78659,45,2,22.6552,0,2,0,approved,0
7695,home,home,karachi,sindh,28324,56,6,3.9487,1,6,0,approved,0
7696,auto,auto,hyderabad,sindh,86128,64,5,6.3572,2,2,1,approved,0
7697,other,home,sukkur,sindh,35690,64,2,1.6696,2,6,2,rejected,1
7698,theft,auto,faisalabad,punjab,10875,45,14,6.6554,2,8,3,rejected,1
7699,auto,auto,mardan,kpk,12671,64,21,0.7824,0,0,0,approved,0
7700,auto,auto,islamabad,islamabad,13267,58,9,1.0506,0,1,0,approved,0
7701,auto,auto,faisalabad,punjab,24493,45,3,1.0023,1,7,1,approved,0
7702,damage,home,gujranwala,punjab,33924,45,17,1.7477,1,3,0,submitted,0
7703,life,life,islamabad,islamabad,19566,56,15,4.9136,0,2,0,approved,0
7704,life,life,peshawar,kpk,36615,44,19,6.0401,0,4,0,submitted,0
7705,pet,pet,sukkur,sindh,5753,53,11,0.4885,1,7,2,rejected,1
7706,pet,pet,quetta,balochistan,6788,61,20,0.4876,0,6,0,approved,0
7707,home,home,mardan,kpk,24794,44,2,1.7734,0,6,0,approved,0
7708,damage,auto,sukkur,sindh,150733,58,22,43.9711,0,4,0,in_review,0
7709,medical,auto,islamabad,islamabad,64806,45,27,5.8039,0,3,1,approved,0
7710,medical,auto,karachi,sindh,314194,61,11,53.4525,1,4,2,in_review,0
7711,home,home,islamabad,islamabad,24365,53,7,1.902,1,7,1,approved,0
7712,home,home,lahore,punjab,210188,61,7,9.4624,1,4,2,rejected,1
7713,medical,life,hyderabad,sindh,23205,53,19,2.1219,0,2,0,approved,0
7714,accident,life,multan,punjab,25699,45,17,1.3532,0,4,0,approved,0
7715,life,life,sialkot,punjab,352148,64,30,59.6255,1,3,0,submitted,0
7716,theft,auto,hyderabad,sindh,72729,61,0,7.4388,0,0,0,in_review,0
7717,other,life,peshawar,kpk,14535,64,25,1.6231,0,3,0,approved,0
7718,pet_care,pet,karachi,sindh,25671,64,27,1.0833,0,2,0,approved,0
7719,accident,auto,islamabad,islamabad,21978,44,2,1.3072,1,4,0,rejected,1
7720,theft,auto,gujranwala,punjab,72340,53,27,3.5586,0,3,0,approved,0
7721,pet,pet,hyderabad,sindh,28298,64,14,8.5312,0,6,0,approved,0
7722,auto,auto,peshawar,kpk,55794,44,23,2.2941,1,1,0,approved,0
7723,accident,auto,islamabad,islamabad,15173,45,27,0.6759,0,0,3,submitted,1
7724,damage,home,multan,punjab,30011,53,11,2.2104,1,7,0,approved,0
7725,damage,auto,quetta,balochistan,13293,44,29,0.7271,0,3,0,approved,0
7726,pet_care,pet,quetta,balochistan,8505,64,9,0.5595,0,6,0,approved,0
7727,theft,home,peshawar,kpk,5000,44,2,3.0395,0,2,0,approved,0
7728,accident,auto,lahore,punjab,37306,44,12,1.5826,1,4,1,approved,0
7729,home,home,peshawar,kpk,121975,61,28,5.6651,0,1,1,approved,0
7730,theft,home,lahore,punjab,6992,58,2,0.6364,2,6,0,approved,0
7731,medical,auto,mardan,kpk,56644,64,17,13.2439,0,1,0,approved,0
7732,home,home,faisalabad,punjab,32202,53,9,1.3543,0,2,0,approved,0
7733,medical,life,hyderabad,sindh,68171,56,21,3.2231,0,2,0,submitted,0
7734,auto,auto,islamabad,islamabad,6649,56,4,0.3425,0,0,1,approved,0
7735,auto,auto,karachi,sindh,19170,45,22,0.8092,1,2,1,approved,0
7736,life,life,lahore,punjab,99847,64,12,5.1825,1,2,3,rejected,1
7737,pet,pet,islamabad,islamabad,20777,45,23,1.5899,1,5,1,approved,0
7738,pet_care,pet,karachi,sindh,12930,61,22,1.1179,0,3,1,rejected,1
7739,accident,life,sukkur,sindh,75834,44,3,8.6263,0,2,0,approved,0
7740,damage,auto,multan,punjab,24717,64,28,1.6889,1,5,0,approved,0
7741,accident,auto,quetta,balochistan,50565,53,10,4.8434,0,5,0,approved,0
7742,auto,auto,gujranwala,punjab,10104,56,23,0.7225,0,5,2,rejected,1
7743,theft,home,lahore,punjab,7622,44,8,1.179,2,2,0,approved,0
7744,other,pet,abbottabad,kpk,20468,53,19,5.7656,0,4,1,approved,0
7745,damage,auto,islamabad,islamabad,79618,64,14,21.5533,0,5,0,approved,0
7746,auto,auto,sialkot,punjab,14076,45,6,2.9071,1,4,0,approved,0
7747,damage,auto,multan,punjab,50995,64,18,2.0402,1,3,0,approved,0
7748,damage,auto,faisalabad,punjab,23938,56,14,2.2991,0,0,0,approved,0
7749,damage,home,quetta,balochistan,10614,44,7,0.4377,1,7,0,rejected,1
7750,pet,pet,faisalabad,punjab,7233,53,6,0.348,0,0,0,approved,0
7751,accident,auto,lahore,punjab,49059,58,24,7.1902,1,3,0,approved,0
7752,theft,home,lahore,punjab,5000,45,25,0.2413,0,0,0,approved,0
7753,theft,home,faisalabad,punjab,14740,61,15,0.6752,0,2,0,rejected,1
7754,medical,auto,mardan,kpk,58235,45,8,7.8262,4,5,2,rejected,1
7755,medical,life,hyderabad,sindh,60032,53,28,2.9073,0,6,1,approved,0
7756,pet,pet,sukkur,sindh,5076,61,11,0.2571,3,8,1,rejected,1
7757,other,auto,abbottabad,kpk,9616,56,16,2.5114,1,6,3,in_review,1
7758,pet,pet,gujranwala,punjab,22167,44,20,1.2695,1,3,1,submitted,0
7759,medical,auto,quetta,balochistan,12560,44,27,0.8653,0,6,0,approved,0
7760,accident,life,sukkur,sindh,40961,56,4,1.9902,0,3,0,submitted,0
7761,accident,life,islamabad,islamabad,13925,44,9,0.587,0,0,0,approved,0
7762,other,home,peshawar,kpk,20438,61,21,5.8899,4,9,0,in_review,1
7763,damage,auto,islamabad,islamabad,19557,61,19,9.0083,0,0,0,in_review,0
7764,pet_care,pet,sialkot,punjab,16797,58,13,4.6542,0,3,3,rejected,1
7765,medical,life,multan,punjab,86514,53,6,20.1711,1,2,1,approved,0
7766,auto,auto,peshawar,kpk,26318,56,30,3.3732,2,6,3,rejected,1
7767,theft,auto,sialkot,punjab,5000,56,20,0.2073,0,0,1,approved,0
7768,damage,home,gujranwala,punjab,70036,44,8,6.0464,1,5,1,approved,0
7769,auto,auto,rawalpindi,punjab,25986,45,7,3.7149,3,3,0,submitted,1
7770,home,home,karachi,sindh,11109,58,15,1.0083,0,0,0,rejected,1
7771,pet,pet,gujranwala,punjab,11586,64,4,0.8807,0,0,0,approved,0
7772,damage,home,gujranwala,punjab,28880,61,6,4.2154,0,0,0,submitted,1
7773,life,life,abbottabad,kpk,67069,45,29,5.2484,0,3,0,submitted,0
7774,theft,auto,hyderabad,sindh,38742,44,16,5.1287,4,4,3,in_review,1
7775,life,life,sialkot,punjab,24233,64,6,2.2829,0,6,0,approved,0
7776,pet,pet,hyderabad,sindh,11017,64,26,0.7403,0,5,0,approved,0
7777,accident,auto,quetta,balochistan,44630,58,28,2.1095,0,2,2,rejected,1
7778,life,life,hyderabad,sindh,41507,56,9,4.4105,0,0,1,approved,0
7779,auto,auto,sialkot,punjab,44955,45,18,17.6294,1,4,0,approved,0
7780,life,life,lahore,punjab,113478,58,7,52.658,1,2,0,in_review,0
7781,other,life,gujranwala,punjab,9598,64,4,0.4041,1,3,0,approved,0
7782,other,auto,rawalpindi,punjab,34123,64,21,1.8747,1,1,2,rejected,1
7783,pet_care,pet,lahore,punjab,9349,58,7,0.6222,2,2,0,approved,0
7784,pet,pet,mardan,kpk,10428,53,4,0.6897,0,4,0,approved,0
7785,accident,life,sialkot,punjab,46975,58,23,20.7578,0,3,1,submitted,1
7786,other,home,rawalpindi,punjab,23517,45,28,1.0855,0,5,1,rejected,1
7787,pet_care,pet,faisalabad,punjab,18031,61,5,0.9056,2,2,0,approved,0
7788,theft,auto,karachi,sindh,5000,64,6,0.2576,1,2,0,in_review,0
7789,other,auto,islamabad,islamabad,18036,64,4,1.0227,0,4,0,in_review,0
7790,medical,auto,islamabad,islamabad,18244,44,26,4.0167,0,4,0,submitted,0
7791,theft,home,rawalpindi,punjab,11607,64,10,1.2079,0,1,0,submitted,0
7792,other,auto,quetta,balochistan,5000,45,29,0.3038,1,1,0,approved,0
7793,accident,life,peshawar,kpk,12291,44,9,0.5948,0,3,0,approved,0
7794,auto,auto,sukkur,sindh,52496,61,2,3.446,0,2,0,approved,0
7795,pet_care,pet,sukkur,sindh,6506,61,21,1.8712,0,5,2,rejected,1
7796,accident,life,multan,punjab,31162,58,15,1.354,0,1,3,in_review,1
7797,other,home,abbottabad,kpk,17023,64,16,1.4826,0,6,0,approved,0
7798,pet,pet,peshawar,kpk,19078,53,7,0.8344,0,0,1,approved,0
7799,pet,pet,mardan,kpk,13073,53,30,5.1489,4,6,1,submitted,1
7800,home,home,karachi,sindh,43859,53,27,2.4495,0,0,0,rejected,1
7801,pet,pet,karachi,sindh,6046,61,17,0.3688,1,5,1,approved,0
7802,life,life,mardan,kpk,16236,53,4,2.0744,1,7,0,approved,0
7803,life,life,rawalpindi,punjab,538186,53,9,31.23,0,6,0,approved,0
7804,accident,life,sialkot,punjab,56238,45,17,2.385,1,3,1,submitted,0
7805,life,life,mardan,kpk,34533,45,1,1.622,0,1,1,in_review,1
7806,medical,life,peshawar,kpk,81083,64,27,13.0927,0,1,0,submitted,0
7807,damage,home,rawalpindi,punjab,42296,61,13,2.6096,1,2,1,approved,0
7808,accident,life,abbottabad,kpk,25776,64,2,2.5781,2,2,0,rejected,1
7809,other,others,islamabad,islamabad,15415,64,7,0.6799,4,8,3,rejected,1
7810,pet_care,pet,islamabad,islamabad,5853,61,22,0.3876,0,3,1,submitted,0
7811,life,life,faisalabad,punjab,23500,56,5,1.4566,0,6,0,approved,0
7812,accident,auto,abbottabad,kpk,91739,44,0,7.5824,0,2,1,submitted,0
7813,theft,auto,karachi,sindh,68057,64,29,3.404,0,3,0,approved,0
7814,other,auto,multan,punjab,25915,64,6,2.919,0,3,0,approved,0
7815,other,home,lahore,punjab,7411,44,24,0.5374,0,1,0,approved,0
7816,theft,auto,islamabad,islamabad,61915,58,16,6.6532,0,1,0,approved,0
7817,medical,auto,gujranwala,punjab,63172,64,4,3.4238,1,3,0,submitted,0
7818,home,home,quetta,balochistan,99124,64,29,4.106,4,5,0,submitted,1
7819,auto,auto,abbottabad,kpk,22530,53,0,1.31,0,2,0,approved,0
7820,medical,auto,karachi,sindh,35874,53,20,11.4981,0,4,0,approved,0
7821,home,home,lahore,punjab,67206,64,14,4.013,0,2,0,rejected,1
7822,pet,pet,abbottabad,kpk,16102,64,24,0.8743,2,4,1,approved,0
7823,other,pet,faisalabad,punjab,71304,64,6,3.3747,0,4,1,submitted,0
7824,medical,auto,lahore,punjab,18370,64,21,1.5659,1,2,0,submitted,0
7825,pet,pet,sialkot,punjab,5000,53,25,0.9137,0,6,1,approved,0
7826,pet,pet,karachi,sindh,14133,64,11,0.7367,1,6,0,approved,0
7827,life,life,sukkur,sindh,143119,45,7,19.4376,0,2,0,submitted,0
7828,other,auto,mardan,kpk,15748,44,13,0.735,2,7,2,rejected,1
7829,accident,life,abbottabad,kpk,36696,56,23,12.7505,1,7,0,approved,0
7830,theft,auto,sialkot,punjab,25356,56,5,1.8148,1,3,0,submitted,0
7831,home,home,abbottabad,kpk,39369,64,8,25.9348,2,4,0,approved,0
7832,home,home,sialkot,punjab,24973,56,10,3.5468,0,1,1,approved,0
7833,life,life,sukkur,sindh,33545,58,14,20.9919,1,6,0,rejected,1
7834,pet,pet,mardan,kpk,12589,44,6,1.1789,1,2,0,approved,0
7835,accident,life,faisalabad,punjab,83439,56,15,4.4555,0,5,0,submitted,0
7836,medical,life,karachi,sindh,63743,45,16,3.6965,0,6,0,approved,0
7837,theft,home,abbottabad,kpk,9261,53,22,0.489,1,5,1,approved,0
7838,home,home,abbottabad,kpk,23131,53,13,2.0939,0,1,0,in_review,1
7839,damage,auto,hyderabad,sindh,27544,61,29,1.4034,2,7,0,approved,0
7840,pet_care,pet,gujranwala,punjab,9473,61,0,0.8628,0,6,0,submitted,1
7841,pet_care,pet,karachi,sindh,14242,53,19,1.2009,2,2,0,approved,0
7842,theft,home,sialkot,punjab,23184,45,7,1.4001,1,7,1,submitted,0
7843,pet,pet,quetta,balochistan,6933,58,9,0.4082,4,6,2,in_review,1
7844,theft,auto,sialkot,punjab,15525,56,0,1.4398,2,4,0,approved,0
7845,theft,home,lahore,punjab,10296,61,15,0.452,0,4,0,rejected,1
7846,home,home,multan,punjab,56522,53,21,7.3158,0,6,0,approved,0
7847,pet_care,pet,islamabad,islamabad,11626,61,16,1.0343,1,1,0,approved,0
7848,auto,auto,faisalabad,punjab,105877,58,25,4.7889,2,7,0,submitted,0
7849,pet,pet,gujranwala,punjab,8035,45,28,0.3244,0,6,1,submitted,0
7850,life,life,peshawar,kpk,44514,64,9,2.0374,0,3,0,approved,0
7851,pet,pet,abbottabad,kpk,7208,53,19,1.1677,0,4,0,submitted,0
7852,medical,auto,rawalpindi,punjab,215137,64,23,20.9685,1,1,1,approved,0
7853,medical,auto,quetta,balochistan,35530,44,2,1.559,0,1,0,approved,0
7854,auto,auto,abbottabad,kpk,99250,53,21,11.2198,0,0,0,submitted,0
7855,pet_care,pet,sialkot,punjab,17618,44,3,0.7282,3,4,0,in_review,1
7856,medical,life,lahore,punjab,45457,61,21,6.3021,0,2,0,approved,0
7857,auto,auto,rawalpindi,punjab,39650,64,19,20.8355,0,2,0,in_review,0
7858,damage,home,mardan,kpk,25124,53,2,1.0165,0,3,0,in_review,1
7859,auto,auto,rawalpindi,punjab,31786,53,18,1.7336,1,5,0,approved,0
7860,home,home,lahore,punjab,51493,53,3,3.0565,1,5,0,submitted,0
7861,accident,auto,faisalabad,punjab,69932,56,23,2.9159,3,8,3,in_review,1
7862,life,life,quetta,balochistan,260727,64,5,15.7606,2,6,2,rejected,1
7863,other,life,karachi,sindh,5000,61,18,0.6268,0,4,0,submitted,0
7864,pet_care,pet,multan,punjab,16468,56,23,1.6196,3,5,1,in_review,1
7865,damage,home,faisalabad,punjab,34782,53,28,2.2322,0,1,1,approved,0
7866,home,home,multan,punjab,73827,64,18,4.7868,0,2,1,approved,0
7867,auto,auto,karachi,sindh,21883,61,13,0.9013,0,0,0,approved,0
7868,pet,pet,quetta,balochistan,19567,56,2,1.7317,1,7,0,approved,0
7869,medical,life,faisalabad,punjab,407405,64,16,64.9976,3,3,0,in_review,1
7870,damage,home,sialkot,punjab,7987,44,28,0.513,0,2,1,in_review,0
7871,pet,pet,karachi,sindh,19630,64,24,1.8353,0,6,0,in_review,1
7872,auto,auto,multan,punjab,96316,58,11,8.5062,1,5,1,approved,0
7873,pet_care,pet,faisalabad,punjab,27985,58,20,6.1736,0,6,2,rejected,1
7874,other,life,sukkur,sindh,14153,45,17,1.7791,0,3,2,in_review,1
7875,theft,auto,gujranwala,punjab,69751,61,21,12.6682,0,5,1,submitted,0
7876,life,life,islamabad,islamabad,25140,61,2,6.4346,0,1,1,in_review,0
7877,other,others,peshawar,kpk,17096,56,10,7.1412,0,3,1,approved,0
7878,damage,home,sialkot,punjab,71636,45,2,9.0347,1,5,1,in_review,0
7879,home,home,quetta,balochistan,8729,53,5,0.5417,0,0,0,submitted,0
7880,medical,life,mardan,kpk,260626,45,16,22.6651,0,0,0,submitted,0
7881,accident,auto,islamabad,islamabad,56949,45,12,4.2332,1,2,1,in_review,0
7882,pet,pet,rawalpindi,punjab,20496,44,15,3.5381,0,1,0,approved,0
7883,theft,auto,faisalabad,punjab,11137,53,5,0.6488,0,6,0,submitted,0
7884,auto,auto,mardan,kpk,16716,58,30,1.0198,0,1,1,in_review,0
7885,life,life,quetta,balochistan,11909,64,2,1.1208,1,5,0,approved,0
7886,auto,auto,faisalabad,punjab,50999,53,25,4.1456,0,0,1,approved,0
7887,other,auto,islamabad,islamabad,19828,61,19,5.7439,0,1,1,submitted,0
7888,pet,pet,abbottabad,kpk,9049,53,4,0.4079,0,4,0,in_review,0
7889,life,life,karachi,sindh,261131,64,5,62.3373,0,4,2,approved,0
7890,pet_care,pet,quetta,balochistan,6096,53,9,0.5328,0,0,0,approved,0
7891,damage,home,mardan,kpk,13835,64,1,0.6012,0,0,3,in_review,1
7892,pet,pet,quetta,balochistan,9593,64,0,0.4537,0,4,0,submitted,0
7893,accident,auto,islamabad,islamabad,17402,64,28,11.2416,0,2,0,submitted,0
7894,medical,auto,faisalabad,punjab,23230,64,23,1.5744,1,3,0,approved,0
7895,home,home,rawalpindi,punjab,8184,64,7,0.4062,0,6,0,submitted,0
7896,theft,auto,peshawar,kpk,9775,45,30,0.6291,0,0,0,submitted,0
7897,damage,home,sialkot,punjab,27399,45,22,1.3304,1,5,0,submitted,0
7898,medical,auto,sialkot,punjab,43179,61,27,8.622,1,1,0,rejected,1
7899,pet,pet,sukkur,sindh,7312,61,20,0.9866,0,3,1,approved,0
7900,home,home,mardan,kpk,13086,53,14,0.6721,0,0,0,approved,0
7901,medical,life,quetta,balochistan,46302,58,1,2.037,0,3,2,submitted,1
7902,life,life,karachi,sindh,89854,61,4,15.0408,2,7,0,submitted,0
