id,signal_type,fraud_category,severity,severity_encoded,account_age_days,related_entity_count,fraudulent
7651,pending_purchases,catalog,critical,4,28,18,1
7652,rejected_claims_volume,claims,medium,2,764,13,1
7653,reject_rate,catalog,medium,2,54,13,1
7654,rejected_claims_volume,claims,medium,2,856,20,1
7655,claim_burst,claims,critical,4,846,21,1
7656,rejected_claims_volume,claims,low,1,408,15,1
7657,duplicate_email,commerce,medium,2,134,29,1
7658,claim_burst,account,high,3,645,24,0
7659,unverified_provider,claims,medium,2,380,3,0
7660,rejected_claims_volume,claims,medium,2,446,21,1
7661,rejected_claims_volume,account,medium,2,57,18,1
7662,other,claims,high,3,79,9,1
7663,duplicate_email,commerce,high,3,684,17,1
7664,lead_spike,claims,low,1,170,14,1
7665,lead_spike,commerce,high,3,14,30,1
7666,rejected_claims_volume,catalog,high,3,68,14,1
7667,inactive_spike,catalog,critical,4,873,24,1
7668,reject_rate,catalog,high,3,71,8,1
7669,claim_burst,catalog,critical,4,710,9,0
7670,reject_rate,account,high,3,868,27,1
7671,lead_spike,account,high,3,462,18,1
7672,duplicate_email,account,medium,2,317,16,1
7673,reject_rate,claims,high,3,631,17,1
7674,pending_purchases,commerce,critical,4,3,20,1
7675,inactive_spike,commerce,low,1,725,4,0
7676,claim_burst,claims,critical,4,626,27,1
7677,rejected_claims_volume,claims,high,3,94,29,0
7678,lead_spike,catalog,high,3,257,26,1
7679,lead_spike,claims,medium,2,887,21,1
7680,pending_purchases,claims,medium,2,869,19,1
7681,lead_spike,commerce,critical,4,279,13,1
7682,unverified_provider,commerce,high,3,899,18,1
7683,lead_spike,claims,critical,4,399,26,1
7684,rejected_claims_volume,claims,high,3,461,30,1
7685,rejected_claims_volume,account,medium,2,243,20,1
7686,other,account,low,1,495,11,0
7687,stale_pending_policies,claims,medium,2,531,9,0
7688,unverified_provider,account,critical,4,418,27,1
7689,lead_spike,commerce,low,1,499,19,1
7690,rejected_claims_volume,commerce,critical,4,39,16,0
7691,unverified_provider,commerce,critical,4,81,9,1
7692,rejected_claims_volume,account,critical,4,580,15,1
7693,inactive_spike,claims,medium,2,121,14,1
7694,unverified_provider,commerce,high,3,642,16,1
7695,duplicate_email,claims,high,3,690,22,1
7696,duplicate_email,account,medium,2,15,16,0
7697,duplicate_email,account,high,3,134,24,1
7698,stale_pending_policies,commerce,medium,2,32,14,1
7699,claim_burst,claims,critical,4,655,11,1
7700,reject_rate,catalog,medium,2,148,5,0
7701,lead_spike,commerce,medium,2,152,25,1
7702,stale_pending_policies,account,high,3,343,23,1
7703,duplicate_email,catalog,critical,4,834,18,1
7704,inactive_spike,commerce,high,3,617,17,0
7705,lead_spike,commerce,medium,2,211,30,1
7706,inactive_spike,claims,low,1,739,9,0
7707,claim_burst,claims,critical,4,453,17,1
7708,pending_purchases,commerce,high,3,140,22,1
7709,claim_burst,claims,critical,4,427,10,1
7710,duplicate_email,account,high,3,691,30,1
7711,inactive_spike,catalog,critical,4,887,17,1
7712,rejected_claims_volume,claims,critical,4,305,15,1
7713,reject_rate,claims,critical,4,163,30,1
7714,unverified_provider,account,medium,2,613,7,0
7715,reject_rate,account,high,3,744,10,1
7716,claim_burst,commerce,high,3,481,17,1
7717,claim_burst,claims,high,3,260,19,1
7718,duplicate_email,commerce,critical,4,802,30,1
7719,pending_purchases,claims,medium,2,425,25,1
7720,reject_rate,catalog,high,3,704,8,1
7721,pending_purchases,commerce,critical,4,882,21,0
7722,pending_purchases,commerce,low,1,48,27,1
7723,other,claims,high,3,399,16,1
7724,rejected_claims_volume,claims,medium,2,703,21,1
7725,unverified_provider,account,low,1,52,1,0
7726,lead_spike,commerce,high,3,140,14,1
7727,inactive_spike,account,low,1,395,16,1
7728,reject_rate,commerce,medium,2,2,8,0
7729,pending_purchases,commerce,medium,2,231,13,1
7730,rejected_claims_volume,claims,critical,4,10,9,0
7731,reject_rate,claims,low,1,149,12,0
7732,rejected_claims_volume,claims,critical,4,147,10,0
7733,unverified_provider,account,critical,4,795,13,1
7734,duplicate_email,commerce,high,3,72,23,1
7735,unverified_provider,claims,critical,4,842,16,1
7736,inactive_spike,claims,low,1,818,6,0
7737,lead_spike,commerce,medium,2,677,21,1
7738,inactive_spike,commerce,high,3,165,16,1
7739,duplicate_email,account,high,3,254,14,1
7740,rejected_claims_volume,catalog,high,3,711,14,1
7741,unverified_provider,catalog,medium,2,37,4,0
7742,duplicate_email,commerce,high,3,850,18,0
7743,reject_rate,account,high,3,1,14,1
7744,unverified_provider,catalog,medium,2,240,12,1
7745,unverified_provider,claims,medium,2,608,4,0
7746,reject_rate,commerce,medium,2,439,10,0
7747,inactive_spike,claims,medium,2,344,18,1
7748,stale_pending_policies,catalog,high,3,614,10,1
7749,reject_rate,catalog,high,3,518,11,1
7750,duplicate_email,claims,medium,2,495,24,1
7751,rejected_claims_volume,catalog,high,3,302,15,1
7752,unverified_provider,account,medium,2,799,12,0
7753,rejected_claims_volume,catalog,high,3,293,8,1
7754,unverified_provider,catalog,low,1,221,4,0
7755,stale_pending_policies,account,high,3,328,21,1
7756,claim_burst,account,medium,2,32,21,1
7757,claim_burst,claims,critical,4,33,10,1
7758,stale_pending_policies,catalog,medium,2,465,10,0
7759,other,claims,critical,4,32,18,1
7760,stale_pending_policies,catalog,high,3,415,30,1
7761,other,commerce,critical,4,397,14,1
7762,unverified_provider,account,critical,4,161,20,1
7763,claim_burst,commerce,high,3,73,19,1
7764,inactive_spike,account,critical,4,18,16,1
7765,unverified_provider,account,medium,2,40,1,0
7766,duplicate_email,claims,low,1,274,15,0
7767,rejected_claims_volume,catalog,high,3,414,9,1
7768,pending_purchases,claims,critical,4,752,17,1
7769,stale_pending_policies,catalog,low,1,681,15,1
7770,duplicate_email,account,high,3,59,22,1
7771,reject_rate,catalog,critical,4,84,8,1
7772,duplicate_email,commerce,high,3,140,12,1
7773,pending_purchases,account,high,3,325,24,1
7774,claim_burst,claims,critical,4,814,22,1
7775,claim_burst,claims,medium,2,470,12,1
7776,duplicate_email,commerce,medium,2,332,23,1
7777,reject_rate,claims,high,3,341,17,1
7778,unverified_provider,account,high,3,50,9,0
7779,rejected_claims_volume,claims,medium,2,676,13,1
7780,stale_pending_policies,catalog,critical,4,441,8,0
7781,claim_burst,commerce,low,1,166,25,1
7782,other,commerce,critical,4,74,12,1
7783,rejected_claims_volume,claims,high,3,453,23,1
7784,rejected_claims_volume,commerce,high,3,18,17,1
7785,other,catalog,high,3,845,27,1
7786,lead_spike,claims,critical,4,785,30,1
7787,claim_burst,claims,high,3,529,28,1
7788,rejected_claims_volume,claims,high,3,68,19,1
7789,other,catalog,critical,4,880,14,1
7790,pending_purchases,commerce,critical,4,102,10,1
7791,inactive_spike,account,critical,4,132,12,1
7792,unverified_provider,account,low,1,819,2,0
7793,rejected_claims_volume,catalog,medium,2,465,8,0
7794,rejected_claims_volume,catalog,critical,4,177,28,1
7795,inactive_spike,account,low,1,607,10,0
7796,claim_burst,commerce,medium,2,687,18,1
7797,claim_burst,commerce,critical,4,789,14,1
7798,other,catalog,low,1,830,11,0
7799,reject_rate,account,medium,2,338,16,1
7800,rejected_claims_volume,account,high,3,313,14,0
7801,rejected_claims_volume,catalog,high,3,878,8,1
7802,other,account,low,1,649,9,0
7803,lead_spike,commerce,high,3,759,22,1
7804,reject_rate,catalog,high,3,654,27,1
7805,unverified_provider,account,high,3,15,13,1
7806,other,commerce,critical,4,133,14,1
7807,unverified_provider,commerce,critical,4,625,28,1
7808,pending_purchases,claims,critical,4,54,25,1
7809,inactive_spike,account,low,1,356,16,1
7810,duplicate_email,claims,critical,4,129,11,1
7811,rejected_claims_volume,commerce,critical,4,182,8,1
7812,reject_rate,catalog,high,3,396,13,1
7813,duplicate_email,claims,medium,2,82,17,1
7814,inactive_spike,commerce,medium,2,292,14,1
7815,rejected_claims_volume,claims,high,3,528,9,1
7816,stale_pending_policies,account,high,3,153,9,1
7817,unverified_provider,account,critical,4,830,13,1
7818,reject_rate,catalog,high,3,91,15,1
7819,claim_burst,claims,critical,4,37,9,1
7820,claim_burst,claims,medium,2,456,26,1
7821,lead_spike,commerce,high,3,786,16,1
7822,claim_burst,commerce,high,3,268,14,0
7823,reject_rate,claims,medium,2,516,17,1
7824,duplicate_email,claims,high,3,513,13,1
7825,rejected_claims_volume,catalog,high,3,833,25,1
7826,stale_pending_policies,catalog,low,1,827,6,0
7827,other,commerce,critical,4,150,11,1
7828,duplicate_email,commerce,medium,2,614,11,1
7829,unverified_provider,catalog,high,3,553,9,1
7830,lead_spike,claims,high,3,292,27,1
7831,lead_spike,account,high,3,618,28,1
7832,other,account,medium,2,6,4,0
7833,unverified_provider,account,low,1,337,4,0
7834,stale_pending_policies,catalog,medium,2,112,9,0
7835,claim_burst,commerce,high,3,25,19,1
7836,pending_purchases,account,high,3,888,11,1
7837,lead_spike,commerce,high,3,17,30,1
7838,pending_purchases,commerce,high,3,447,24,1
7839,claim_burst,claims,medium,2,287,19,1
7840,claim_burst,claims,high,3,625,19,1
7841,inactive_spike,account,critical,4,478,14,1
7842,other,claims,critical,4,665,12,1
7843,reject_rate,catalog,critical,4,247,9,1
7844,duplicate_email,account,high,3,79,19,1
7845,pending_purchases,commerce,high,3,830,14,1
7846,inactive_spike,account,low,1,713,4,0
7847,unverified_provider,account,high,3,167,25,0
7848,unverified_provider,account,low,1,511,9,0
7849,unverified_provider,catalog,medium,2,522,8,0
7850,rejected_claims_volume,claims,high,3,823,8,1
7851,reject_rate,catalog,critical,4,102,21,1
7852,rejected_claims_volume,claims,critical,4,719,15,1
7853,pending_purchases,claims,high,3,875,15,1
7854,claim_burst,commerce,critical,4,78,24,1
7855,duplicate_email,account,medium,2,77,26,1
7856,lead_spike,claims,high,3,463,30,1
7857,unverified_provider,account,low,1,231,8,0
7858,unverified_provider,commerce,low,1,27,4,0
7859,reject_rate,catalog,low,1,540,10,0
7860,reject_rate,catalog,high,3,709,28,1
7861,claim_burst,claims,high,3,105,22,1
7862,duplicate_email,commerce,high,3,432,14,1
7863,inactive_spike,claims,critical,4,210,24,1
7864,pending_purchases,catalog,critical,4,415,25,1
7865,claim_burst,commerce,medium,2,16,8,1
7866,unverified_provider,account,critical,4,68,16,1
7867,pending_purchases,commerce,critical,4,92,21,1
7868,claim_burst,claims,medium,2,797,28,1
7869,unverified_provider,account,high,3,78,25,1
7870,claim_burst,claims,medium,2,299,15,0
7871,reject_rate,catalog,medium,2,547,11,0
7872,other,claims,medium,2,645,4,0
7873,inactive_spike,commerce,critical,4,70,28,1
7874,inactive_spike,commerce,high,3,79,26,0
7875,unverified_provider,account,high,3,80,10,1
7876,inactive_spike,account,critical,4,317,24,1
7877,pending_purchases,commerce,high,3,39,30,0
7878,unverified_provider,catalog,medium,2,171,12,1
7879,rejected_claims_volume,commerce,high,3,62,27,1
7880,lead_spike,commerce,high,3,475,20,0
7881,inactive_spike,catalog,critical,4,42,17,1
7882,stale_pending_policies,catalog,medium,2,678,4,0
7883,pending_purchases,account,medium,2,67,17,1
7884,other,claims,critical,4,620,9,1
7885,lead_spike,catalog,critical,4,797,25,1
7886,stale_pending_policies,catalog,critical,4,406,10,0
7887,pending_purchases,account,high,3,14,27,1
7888,pending_purchases,catalog,critical,4,845,21,1
7889,duplicate_email,catalog,high,3,187,10,1
7890,unverified_provider,claims,high,3,244,16,1
7891,unverified_provider,claims,high,3,858,15,1
7892,lead_spike,commerce,high,3,518,8,1
7893,pending_purchases,commerce,critical,4,561,22,1
7894,stale_pending_policies,catalog,medium,2,157,11,0
7895,reject_rate,catalog,critical,4,748,8,1
7896,pending_purchases,catalog,critical,4,748,8,0
7897,rejected_claims_volume,catalog,high,3,685,25,0
7898,duplicate_email,commerce,high,3,626,10,1
7899,claim_burst,claims,critical,4,742,29,1
7900,lead_spike,account,critical,4,95,27,1
7901,lead_spike,commerce,critical,4,767,30,1
7902,inactive_spike,commerce,high,3,583,17,1
7903,lead_spike,commerce,high,3,8,12,0
7904,lead_spike,commerce,high,3,727,18,1
7905,lead_spike,commerce,medium,2,707,22,1
7906,inactive_spike,catalog,medium,2,665,8,0
7907,lead_spike,commerce,medium,2,34,14,1
7908,unverified_provider,account,medium,2,86,8,0
7909,duplicate_email,account,medium,2,238,22,1
7910,lead_spike,commerce,high,3,261,24,1
7911,inactive_spike,account,high,3,110,19,1
7912,unverified_provider,account,critical,4,181,16,1
7913,stale_pending_policies,account,high,3,12,30,1
7914,other,account,medium,2,883,6,0
7915,stale_pending_policies,account,medium,2,500,10,0
7916,inactive_spike,account,critical,4,807,11,1
7917,reject_rate,account,low,1,125,7,0
7918,inactive_spike,account,high,3,19,25,1
7919,reject_rate,catalog,low,1,196,15,1
7920,lead_spike,commerce,low,1,657,20,1
7921,inactive_spike,claims,high,3,483,19,1
7922,claim_burst,account,critical,4,97,26,1
7923,pending_purchases,commerce,critical,4,591,26,1
7924,duplicate_email,commerce,high,3,479,24,1
7925,stale_pending_policies,catalog,medium,2,544,13,1
7926,pending_purchases,commerce,high,3,1,11,1
7927,reject_rate,claims,low,1,447,8,1
7928,lead_spike,commerce,high,3,46,27,1
7929,reject_rate,account,low,1,861,13,1
7930,stale_pending_policies,commerce,medium,2,236,12,1
7931,stale_pending_policies,commerce,critical,4,843,18,1
7932,stale_pending_policies,claims,critical,4,227,10,1
7933,rejected_claims_volume,claims,high,3,442,17,1
7934,reject_rate,catalog,high,3,874,28,1
7935,inactive_spike,account,low,1,237,12,1
7936,stale_pending_policies,account,low,1,847,10,0
7937,other,account,high,3,282,23,1
7938,lead_spike,account,critical,4,629,25,1
7939,reject_rate,catalog,high,3,715,20,1
7940,other,catalog,critical,4,149,23,1
7941,stale_pending_policies,catalog,medium,2,589,6,0
7942,reject_rate,commerce,medium,2,579,9,0
7943,rejected_claims_volume,catalog,low,1,383,29,1
7944,lead_spike,catalog,high,3,447,9,1
7945,stale_pending_policies,catalog,low,1,392,13,1
7946,rejected_claims_volume,claims,high,3,573,20,1
7947,pending_purchases,account,medium,2,667,11,0
7948,stale_pending_policies,account,medium,2,269,14,1
7949,pending_purchases,claims,high,3,333,29,0
7950,duplicate_email,catalog,high,3,250,26,1
7951,lead_spike,commerce,medium,2,370,29,1
7952,reject_rate,account,medium,2,137,12,0
7953,pending_purchases,account,medium,2,768,9,0
7954,duplicate_email,account,medium,2,801,13,0
7955,pending_purchases,claims,high,3,52,14,1
7956,inactive_spike,account,low,1,11,13,1
7957,inactive_spike,account,low,1,188,5,0
7958,rejected_claims_volume,account,high,3,6,8,1
7959,stale_pending_policies,claims,low,1,140,11,0
7960,rejected_claims_volume,account,high,3,382,15,1
7961,reject_rate,claims,medium,2,18,17,1
7962,lead_spike,account,medium,2,169,8,1
7963,claim_burst,account,critical,4,28,18,1
7964,lead_spike,catalog,high,3,1,9,1
7965,lead_spike,commerce,high,3,9,17,1
7966,other,account,critical,4,62,9,1
7967,lead_spike,commerce,low,1,306,15,1
7968,duplicate_email,catalog,low,1,114,9,1
7969,duplicate_email,commerce,medium,2,230,8,1
7970,duplicate_email,commerce,critical,4,680,9,1
7971,duplicate_email,account,critical,4,60,18,1
7972,pending_purchases,claims,critical,4,422,21,1
7973,rejected_claims_volume,commerce,high,3,138,11,1
7974,reject_rate,catalog,medium,2,312,10,0
7975,duplicate_email,account,critical,4,66,16,1
7976,rejected_claims_volume,claims,medium,2,22,28,0
7977,stale_pending_policies,commerce,critical,4,171,16,1
7978,unverified_provider,account,low,1,16,2,0
7979,duplicate_email,commerce,low,1,79,19,1
7980,duplicate_email,account,high,3,122,27,1
7981,duplicate_email,claims,critical,4,503,15,1
7982,duplicate_email,account,critical,4,46,15,1
7983,unverified_provider,catalog,low,1,438,2,0
7984,lead_spike,commerce,high,3,647,25,1
7985,reject_rate,claims,low,1,586,4,0
7986,duplicate_email,catalog,high,3,486,29,1
7987,stale_pending_policies,catalog,high,3,364,9,1
7988,duplicate_email,claims,high,3,692,17,1
7989,inactive_spike,commerce,medium,2,21,13,1
7990,stale_pending_policies,catalog,critical,4,266,23,1
7991,inactive_spike,commerce,medium,2,628,15,1
7992,pending_purchases,commerce,critical,4,396,30,1
7993,unverified_provider,account,high,3,270,13,1
7994,stale_pending_policies,catalog,high,3,187,16,1
7995,lead_spike,commerce,high,3,615,14,1
7996,rejected_claims_volume,claims,high,3,165,18,1
7997,other,catalog,high,3,316,28,1
7998,unverified_provider,account,critical,4,855,20,1
7999,rejected_claims_volume,claims,critical,4,311,18,1
8000,inactive_spike,claims,low,1,894,18,1
8001,claim_burst,claims,high,3,874,20,1
8002,duplicate_email,catalog,medium,2,270,20,1
8003,rejected_claims_volume,claims,medium,2,4,26,1
8004,rejected_claims_volume,catalog,high,3,892,19,1
8005,claim_burst,account,critical,4,713,18,1
8006,unverified_provider,commerce,high,3,41,18,1
8007,pending_purchases,claims,high,3,123,23,1
8008,reject_rate,catalog,low,1,15,7,0
8009,lead_spike,catalog,critical,4,686,18,0
8010,lead_spike,account,low,1,591,19,1
8011,pending_purchases,commerce,medium,2,296,15,0
8012,claim_burst,claims,high,3,400,11,1
8013,reject_rate,catalog,low,1,491,13,0
8014,reject_rate,catalog,low,1,380,4,0
8015,other,catalog,critical,4,715,20,1
8016,duplicate_email,account,medium,2,853,30,1
8017,claim_burst,claims,critical,4,443,8,1
8018,pending_purchases,commerce,critical,4,374,24,1
8019,rejected_claims_volume,claims,critical,4,622,29,1
8020,stale_pending_policies,catalog,high,3,262,25,1
8021,pending_purchases,account,critical,4,15,17,1
8022,lead_spike,commerce,high,3,78,27,1
8023,inactive_spike,account,medium,2,400,10,0
8024,pending_purchases,account,low,1,557,22,1
8025,other,commerce,critical,4,171,16,1
8026,reject_rate,catalog,medium,2,804,9,0
8027,unverified_provider,account,critical,4,82,30,1
8028,inactive_spike,claims,critical,4,613,24,1
8029,rejected_claims_volume,catalog,high,3,457,23,1
8030,lead_spike,account,high,3,865,29,1
8031,inactive_spike,commerce,high,3,197,21,1
8032,lead_spike,claims,high,3,616,16,1
8033,rejected_claims_volume,catalog,low,1,178,16,0
8034,duplicate_email,account,medium,2,139,16,1
8035,claim_burst,commerce,high,3,402,25,1
8036,inactive_spike,account,medium,2,783,14,1
8037,rejected_claims_volume,claims,critical,4,745,11,1
8038,duplicate_email,catalog,critical,4,4,14,1
8039,duplicate_email,account,critical,4,100,25,1
8040,rejected_claims_volume,commerce,high,3,307,22,1
